0.12414914,-0.15831003,0.16416572,0.9987808,-0.18533461,0.046989277,-0.3881076,-0.016755909,-0.40954328,0.9990788,0.10429011,0.09805781,0.2938696,0.9220903,-0.012105024,0.9994996,0.16494884,-0.011722977,-0.08942572,-0.16606179,-0.20354769,0.92710686,0.08052251,-0.088623255,-0.14862394,-0.3851852,0.38490447,0.012283981,-0.16862151,0.2073484,0.10022408,-0.33594114,-0.04397756,0.7318127,0.33964396,0.8874173,0.999556,0.029192314,0.8431046,-0.025130227,0.7833674,-0.05207795,-0.013802532,0.96567494,0.07215682,0.98578155,0.9956136,-0.1656422,-0.116613686,0.29314917,-0.0005094055,-0.060318843,0.059729785,0.0635083,0.38865882,0.9201186,0.9993945,0.06958157,0.114531934,0.9994122,0.03279882,0.6757867,0.9993962,0.10901792,0.93625927,-0.43689752,-0.30337247,-0.02954421,0.7467654,0.30270514,0.012751266,-0.07281241,0.7894941,-0.35979927,0.062906295,-0.376008,0.8590013,-0.0825825,-0.31223187,0.061142325,0.44563806,-0.18476887,-0.42731524,0.41879958,0.9726149,-0.10979369,-0.0010749865,-0.6384282,-0.2621,0.6862588,0.054846555,0.083729565,0.100262076,0.35863346,0.4170725,-0.13836926,0.2938457,-0.40983558,0.99593115,-0.30514815
0.005097285,0.55256176,0.13330585,0.99875355,0.5701646,0.7861499,0.6405613,0.07472545,-0.78544015,0.99909335,-0.16669798,0.21713668,0.21858886,0.9225124,0.3814657,0.9994285,0.1451563,0.43494475,-0.16816893,0.9464436,-0.0043650432,0.9254157,0.30149022,0.47007534,0.35128164,0.33914298,-0.07239364,0.030197404,0.48559955,0.04270783,0.37738428,-0.11070768,0.6332542,0.56173956,0.68175834,0.93983686,0.99949753,-0.081741445,0.84979975,0.92886955,0.65566194,-0.040056318,0.8188948,0.9438126,0.17998204,0.9823569,0.9956364,0.11996603,-0.28623706,0.44828457,0.02678388,-0.23567136,-0.027508706,0.5875629,0.27313405,0.8829549,0.99938816,0.25213087,-0.0060700774,0.9993885,0.09394181,0.7153352,0.9993766,0.17654146,0.9597848,-0.63589036,-0.2274813,0.7387021,-0.47195727,0.5621246,0.007672921,0.30278814,0.74116945,0.6666208,-0.13246465,-0.24721223,0.97504985,0.6667884,0.84960234,0.01851356,0.6979425,-0.011640221,0.5247996,0.5646518,0.9726327,0.85772645,-0.0033337772,0.94488484,0.54567486,0.8396578,0.016905129,0.07423815,0.6718391,-0.19876891,0.66266537,-0.33585674,0.11787155,0.78229916,0.9949682,0.90284586
-0.0870828,-0.24656793,0.12797478,0.9987626,-0.54737836,-0.041187532,-0.62586313,-0.27327195,-0.44832364,0.99907714,0.115623176,0.27589148,0.28430477,0.9224723,-0.054316245,0.9994916,0.17200258,-0.45660436,0.02214861,-0.18387213,-0.36427632,0.92775804,0.4515261,-0.06139531,-0.13054946,-0.5345113,0.057504565,-0.013918817,-0.60035825,-0.3256889,0.0040229987,-0.34221202,-0.39404744,0.85100573,0.43466115,0.900142,0.999538,-0.11620796,0.88793695,-0.055092424,0.089658886,-0.0797261,0.06303628,0.9480907,0.035197005,0.9868166,0.9955945,0.70031005,-0.32704878,0.42190167,-0.037949167,-0.27316785,0.03821625,0.059381694,0.06280444,0.8735824,0.99939394,0.098285556,0.15377355,0.99941206,-0.034315467,0.6556479,0.99936527,0.14871995,0.97163856,-0.6300212,-0.25287047,-0.39826757,0.56452465,-0.41336587,-0.062051892,-0.17787868,0.7503487,-0.48910853,-0.10568997,-0.6232721,0.30607176,-0.54410803,-0.48952207,-0.0016994383,0.13056682,-0.09465647,-0.4596491,0.7474636,0.9725944,-0.49001354,-0.16682437,-0.6198996,-0.39381358,-0.17074737,-0.05005938,0.22509688,-0.21528646,-0.27025372,-0.6489496,0.8819226,0.21846879,0.13931878,0.99608153,-0.6457558
0.029867321,0.5987805,0.10702458,0.9988111,0.58156824,0.5667649,-0.20163253,-0.014689369,-0.4524844,0.99902564,-0.04346955,0.25751537,0.22023836,0.92145455,0.3858481,0.9995126,0.16924006,0.40567973,-0.06784326,0.82014114,-0.036815602,0.9273359,0.44224638,0.4971038,0.06357297,0.2071065,0.21613634,-0.007070169,0.5743619,-0.292759,0.28927973,-0.2134692,0.62036407,0.73417354,0.23996617,0.92525476,0.999568,-0.09315112,0.87791765,0.9026639,0.64669013,-0.059179306,0.84294057,0.9807542,-0.051663682,0.9853288,0.9956166,-0.3861382,-0.18332449,0.4080959,-0.24984428,-0.08416675,-0.029229552,0.37865698,0.4171539,0.85054314,0.9993708,0.18939683,0.13705659,0.9994295,0.11317691,0.47149694,0.9993332,0.12855329,0.83949906,-0.5569634,-0.19207135,0.6467774,0.4041513,0.08173824,-0.03415382,0.08348343,0.7574759,-0.09060958,0.037658542,0.27698043,0.634946,0.4322025,0.49787587,0.29159495,0.42166278,-0.1093508,0.031058457,0.34602723,0.97262746,0.76743627,0.009229146,0.5954588,0.16152973,0.5673479,0.04292369,0.18212897,0.38432807,0.17884062,0.29575568,-0.42489383,0.12368953,-0.4703514,0.99561995,0.56222177
0.08149472,-0.07086936,0.1675421,0.9987485,0.00508824,-0.08328756,-0.38025814,0.05015505,-0.07219805,0.9990598,-0.032821894,0.3059898,0.33699954,0.92123985,-0.31242532,0.99939793,0.1806285,-0.1444391,0.085353225,-0.16472329,-0.43049797,0.92517567,0.082805835,-0.122965544,0.04269798,-0.4659968,0.18846062,-0.028182328,-0.47198412,-0.34952313,-0.17675716,-0.27457392,-0.31672844,0.7629604,0.5636079,0.91420794,0.99952966,0.029121868,0.8763814,-0.0010871291,-0.11062978,-0.064777374,0.113773555,0.93941694,0.12122863,0.98674905,0.995602,0.4206983,-0.23991653,0.46049833,0.26322815,-0.14154655,0.15954539,0.10648313,0.119274735,0.66389424,0.9993828,0.09042433,0.24210197,0.9993913,-0.001410481,0.5065804,0.9994088,0.14479937,0.9250805,-0.30847684,0.018166307,-0.4308836,0.7234075,-0.43047565,-0.024283573,-0.26320308,0.51846313,-0.32735136,0.38837826,-0.5348101,0.49156302,-0.4009188,-0.47417283,0.042669594,-0.16230376,-0.15151449,-0.24203962,0.18463983,0.9725881,-0.091146104,0.014305599,-0.51505935,0.02891545,0.09101969,0.04793328,0.26446575,-0.34584808,-0.36184248,-0.18410641,0.7524435,0.3218209,-0.086685635,0.99626565,-0.57878363
-0.2768673,-0.25073385,0.34802818,0.9987086,-0.5215864,-0.14477283,-0.49252537,-0.25028694,-0.3646185,0.9990923,0.24328274,0.7298101,0.32778716,0.92216927,0.1694321,0.99945015,0.5512289,-0.31140947,0.08826712,-0.07479033,-0.78653866,0.9266571,0.45615643,-0.2627053,-0.15060228,-0.3805314,0.16430381,0.0046847053,-0.46515158,-0.3840835,0.39947793,-0.31541207,-0.37704405,0.8339691,0.90421057,0.85528815,0.99964064,-0.12503636,0.8974764,0.35888276,0.37706318,-0.086625755,-0.009166868,0.9679284,0.16293353,0.9869123,0.995592,0.9032528,-0.41537005,0.4794793,0.2905057,-0.31825948,0.09404901,0.09248954,0.4634751,0.9048464,0.99942034,0.114132315,0.0970186,0.9994849,-0.0106616765,0.8132409,0.99939483,0.20769545,0.9806611,-0.539773,-0.19830033,-0.32047886,0.62779385,-0.48883146,0.38614717,-0.28874552,0.796772,-0.4057325,-0.56838197,-0.5201105,0.5086011,-0.65107787,-0.5080323,-0.017469317,0.4811682,0.46292606,-0.48214692,0.91570306,0.9926431,-0.5111282,-0.42840174,-0.69145095,-0.21460928,0.1360771,0.20983273,0.19447732,-0.44345853,0.20314829,-0.72041464,0.97332615,0.4776456,0.774171,0.99632275,-0.6900632
0.06874403,0.17606312,0.15119833,0.99868983,-0.04001794,0.13533837,-0.25896382,-0.10838993,0.2169217,0.9990349,0.19331759,0.16134796,0.29622808,0.9223977,-0.26073894,0.99941695,0.1436989,-0.09594311,-0.14523429,-0.11734185,0.06588386,0.924791,-0.04451096,0.11073056,-0.106117554,0.020255582,-0.034822684,-0.024541497,-0.23650588,-0.27332354,0.11041478,-0.38968065,-0.19267277,0.4027531,0.025983691,0.9166717,0.9995628,0.019044302,0.85621953,0.11035764,0.018550863,-0.02858299,0.15552491,0.9134321,0.06587185,0.98329103,0.99559903,0.58535254,-0.13018936,0.36924466,0.6344981,-0.27495772,0.2181403,0.09666421,0.034998592,0.84150136,0.99938697,0.11336827,0.23545146,0.99955094,0.14454186,0.9178543,0.9994019,0.13143949,0.96589476,-0.43055525,0.2378286,-0.20365605,0.56601554,-0.2695067,-0.06314108,0.038410187,0.82568157,-0.13083798,0.7633369,0.048520822,0.6779234,-0.12933603,-0.40971297,0.08240473,0.49181324,-0.074885055,-0.17132232,0.44552526,0.990722,0.2421425,-0.0020890683,-0.37711084,0.38302797,0.26145452,0.0150377005,0.22002554,0.24516271,-0.19657052,0.008091897,0.5578848,0.25060672,0.41034725,0.9962698,-0.28209943
0.051454484,0.8755203,0.15012677,0.9987277,0.8754632,0.82954,0.70054084,-0.11452988,-0.66047215,0.9989907,0.08361894,-0.0953961,0.2447953,0.92161995,0.31224814,0.99945045,0.09704022,0.5255097,-0.11305702,0.93490887,0.7309646,0.927678,0.31696075,0.5990499,0.5767255,0.8452894,-0.49129727,0.004523441,0.71626943,-0.2778053,0.2319545,-0.07848242,0.8432389,0.9050929,-0.053707823,0.91567296,0.99942297,-0.091446295,0.83277106,0.96127236,0.85950154,-0.07695629,0.9364338,0.8984938,0.17924225,0.9847072,0.99560004,0.07749184,-0.2291651,0.52071863,-0.47558615,0.06335886,-0.048626184,0.563668,-0.53136873,0.7465583,0.9993759,0.3191856,0.21856195,0.99935275,0.058927916,0.4369189,0.9994025,0.24340232,0.89800364,-0.81494623,-0.030916408,0.7209964,-0.82554066,0.31487635,-0.011173964,0.044103652,0.7081054,0.75740474,0.5490906,0.6768155,0.68041813,0.6917347,0.6991861,0.08206141,0.7261741,-0.110818684,0.685008,-0.27049398,0.9725566,0.844848,-0.006131962,0.94121146,0.37559298,0.6275223,-0.013794452,0.049417913,0.6983133,-0.19974096,0.6932584,-0.69016767,0.21202543,-0.5497155,0.99593055,0.9177131
-0.1150839,0.029771572,0.39284134,0.99869186,-0.27398834,0.042852566,-0.41903478,-0.2812012,-0.640356,0.999091,0.17342865,0.77196765,0.30053926,0.92187196,0.36493927,0.9993998,0.2871149,-0.2406723,0.096838415,0.24141407,-0.5747853,0.92453563,0.5305094,-0.1328034,0.018690262,-0.032291748,0.23688933,-0.018091932,-0.5012855,-0.47080287,0.6184474,-0.22308165,0.07986219,0.63307023,0.7660293,0.8823051,0.99955297,-0.29984254,0.8731531,0.22145887,-0.2707731,-0.12670362,0.30002773,0.94189,0.40303802,0.9865672,0.9955998,0.9023156,-0.4119908,0.5137363,0.5941417,-0.32904977,-0.10103735,0.18248665,-0.0686023,0.89057446,0.99942017,0.08529812,0.15341812,0.9994618,0.0338431,0.88841605,0.9994131,0.21148103,0.9820572,-0.34574,-0.25809413,-0.16617854,0.33401695,-0.59283483,-0.050086886,-0.31443697,0.76600957,-0.36051956,-0.28712505,-0.051351454,0.4095044,-0.43782294,-0.46399346,-0.02402091,-0.5039643,0.56942356,-0.32668304,0.46636322,0.981685,0.14575167,-0.18917152,-0.092592396,-0.043986373,-0.33854315,0.25782797,0.30497754,0.2866413,0.09587314,-0.76178056,0.9680877,0.23078045,0.71308315,0.9963525,-0.3204621
-0.00053204317,-0.08099739,0.15240417,0.99872494,-0.14142933,0.24782431,0.067240834,-0.10871847,-0.4194465,0.99904954,0.16828752,0.12177901,0.33462143,0.92229146,-0.082472734,0.9994006,0.24320512,0.054516412,-0.032088697,-0.028141975,-0.4590123,0.92429936,-0.03445757,-0.054599494,0.062404506,-0.4978361,0.2637868,-0.007215254,-0.31915042,-0.074623436,0.00438475,-0.35601833,-0.09382135,0.65512884,0.3206531,0.87666136,0.9995457,-0.15956995,0.85278565,0.01354,0.027860085,-0.05622667,-0.265635,0.89803565,0.12063385,0.98618585,0.9956115,0.38174164,-0.13236022,0.4259383,-0.34586647,-0.21195048,0.03264367,-0.052455068,0.34574342,0.7300045,0.9993969,0.113633275,0.21903676,0.99943376,0.0828574,0.6900747,0.9994002,0.118586466,0.88842624,-0.32168144,-0.3213728,-0.24191193,0.47286135,-0.10889799,0.0014164746,-0.38235676,0.5847424,-0.06548878,0.079333045,-0.4669146,0.8077172,-0.33634618,-0.022698374,0.065556645,0.123897396,-0.08121993,-0.009185778,0.41208097,0.97262245,0.13487537,-0.0127752125,0.16722892,-0.3463055,0.50994897,0.030979544,0.1942628,-0.2076948,0.033856485,0.086238675,0.38691354,0.31092888,0.46069905,0.9961355,-0.43316057
